,BEGDATE,COUNTY,DIR,PEAKHR,SITE,TRUCKS,TYPE,PEAKVOL,Price,Row Count,Row Count - TrafficCounts.txt,TOTVOL,late night,early morning,morning,afternoon,evening,night,late_night_median,early_morning_median,morning_median,afternoon_median,evening_median,night_median
4365,18-04-2017,75,E,18,104,,A,1313,0.28,1,1,15582,280,2380,3612,3344,4287,1679,517,2453,4876,5346,5117,2118
4366,18-04-2017,75,E,8,38,,N,1805,1.5,1,1,20957,322,3890,5272,4950,4874,1649,517,2453,4876,5346,5117,2118
4367,18-04-2017,75,E,11,336,,A,2030,1.64,1,1,24068,726,2460,6400,5458,6381,2643,517,2453,4876,5346,5117,2118
4368,18-04-2017,75,E,9,130,,N,5717,1.3,1,1,90105,3796,12501,20981,20028,20365,12434,517,2453,4876,5346,5117,2118
4369,18-04-2017,75,N,8,175,,N,1522,1.09,1,1,20691,512,3269,4961,5240,4820,1889,517,2453,4876,5346,5117,2118
4370,18-04-2017,75,N,18,154,,N,2323,1.37,1,1,31714,1229,3854,6288,7477,8060,4806,517,2453,4876,5346,5117,2118
4371,18-04-2017,77,E,18,299,,A,667,0.55,1,1,7080,103,1292,1561,1484,2043,597,517,2453,4876,5346,5117,2118
4372,18-04-2017,77,E,18,197,,N,1827,2,1,1,23347,339,3161,5527,6025,6121,2174,517,2453,4876,5346,5117,2118
4373,18-04-2017,77,N,18,102,,N,1679,0.82,1,1,19747,320,1918,4216,5488,5603,2202,517,2453,4876,5346,5117,2118
4374,19-04-2017,75,E,8,38,,N,1745,1.5,1,1,21096,332,3822,5215,5122,4931,1674,517,2453,4876,5346,5117,2118
4375,19-04-2017,75,E,18,104,,N,1242,0.28,1,1,14411,298,2113,2791,3278,4220,1711,517,2453,4876,5346,5117,2118
4376,19-04-2017,75,E,18,336,,N,2011,1.64,1,1,24272,658,2700,5698,5914,6622,2680,517,2453,4876,5346,5117,2118
4377,19-04-2017,75,E,18,130,,N,5844,1.3,1,1,90651,3825,11565,20490,20637,21196,12938,517,2453,4876,5346,5117,2118
4378,19-04-2017,75,N,8,175,,N,1513,1.09,1,1,20615,503,3261,5118,5105,4776,1852,517,2453,4876,5346,5117,2118
4379,19-04-2017,75,N,18,154,,N,2418,1.37,1,1,31710,1247,3863,6078,7608,8237,4677,517,2453,4876,5346,5117,2118
4380,19-04-2017,77,E,18,299,,A,674,0.55,1,1,6884,79,1263,1343,1610,2031,558,517,2453,4876,5346,5117,2118
4381,19-04-2017,77,E,18,197,,N,1860,2,1,1,23887,375,3203,5702,6097,6320,2190,517,2453,4876,5346,5117,2118
4382,19-04-2017,77,N,18,102,,N,1606,0.82,1,1,20027,305,1985,4288,5668,5499,2282,517,2453,4876,5346,5117,2118
4383,20-04-2017,75,E,18,104,,N,1305,0.28,1,1,15127,266,2222,3012,3437,4364,1826,517,2453,4876,5346,5117,2118
4384,20-04-2017,75,E,9,38,,N,1747,1.5,1,1,21055,332,3824,5303,4929,4943,1724,517,2453,4876,5346,5117,2118
4385,20-04-2017,75,E,17,336,,N,2085,1.64,1,1,25191,706,2521,5695,6272,6957,3040,517,2453,4876,5346,5117,2118
4386,20-04-2017,75,E,17,130,,N,5761,1.3,1,1,92708,4197,12374,20849,20464,20784,14040,517,2453,4876,5346,5117,2118
4387,20-04-2017,75,N,8,175,,N,1472,1.09,1,1,20890,571,3176,4975,5260,4854,2054,517,2453,4876,5346,5117,2118
4388,20-04-2017,75,N,18,154,,N,2367,1.37,1,1,32795,1339,4012,6079,7785,8353,5227,517,2453,4876,5346,5117,2118
4389,20-04-2017,77,E,18,299,,N,663,0.55,1,1,7011,112,1267,1358,1584,2055,635,517,2453,4876,5346,5117,2118
4390,20-04-2017,77,E,18,197,,N,1844,2,1,1,23563,350,3162,5477,6080,6242,2252,517,2453,4876,5346,5117,2118
4391,20-04-2017,77,N,18,102,,N,1727,0.82,1,1,20390,319,1955,4376,5538,5803,2399,517,2453,4876,5346,5117,2118
4392,21-04-2017,75,E,8,38,,N,1724,1.5,1,1,22011,338,3742,5395,5254,5217,2065,517,2453,4876,5346,5117,2118
4393,21-04-2017,75,E,17,104,,N,1347,0.28,1,1,16468,371,2011,3200,4111,4604,2171,517,2453,4876,5346,5117,2118
4394,21-04-2017,75,E,18,336,,N,2285,1.64,1,1,28880,865,2769,6655,7613,7740,3238,517,2453,4876,5346,5117,2118
4395,21-04-2017,75,E,18,130,,N,5837,1.3,1,1,91956,4611,8681,19088,20749,21792,17035,517,2453,4876,5346,5117,2118
4396,21-04-2017,75,N,8,175,,N,1471,1.09,1,1,21132,557,3116,5098,5334,4678,2349,517,2453,4876,5346,5117,2118
4397,21-04-2017,75,N,18,154,,N,2291,1.37,1,1,33571,1601,3763,6152,7983,8408,5664,517,2453,4876,5346,5117,2118
4398,21-04-2017,77,E,18,299,,N,714,0.55,1,1,7538,131,1225,1398,1772,2241,771,517,2453,4876,5346,5117,2118
4399,21-04-2017,77,E,18,197,,N,1805,2,1,1,24161,389,3193,5558,5938,6193,2890,517,2453,4876,5346,5117,2118
4400,21-04-2017,77,N,18,102,,N,1882,0.82,1,1,22265,396,1920,4565,6049,6345,2990,517,2453,4876,5346,5117,2118
4401,22-04-2017,75,E,12,38,,N,1410,1.5,1,1,18090,475,1473,4991,4854,4214,2083,517,2453,4876,5346,5117,2118
4402,22-04-2017,75,E,12,104,,N,1133,0.28,1,1,15376,504,1078,3662,4233,3565,2334,517,2453,4876,5346,5117,2118
4403,22-04-2017,75,E,12,336,,N,2256,1.64,1,1,27730,983,1913,7123,7681,6013,4017,517,2453,4876,5346,5117,2118
4404,22-04-2017,75,E,18,130,,N,5649,1.3,1,1,97400,6203,8288,21357,21477,21650,18425,517,2453,4876,5346,5117,2118
4405,22-04-2017,75,N,14,175,,N,1089,1.09,1,1,15438,673,1165,3743,4212,3592,2053,517,2453,4876,5346,5117,2118
4406,22-04-2017,75,N,15,154,,N,1749,1.37,1,1,27183,1793,2176,4852,6806,6382,5174,517,2453,4876,5346,5117,2118
4407,22-04-2017,77,E,15,299,,N,496,0.55,1,1,6348,191,600,1501,1797,1503,756,517,2453,4876,5346,5117,2118
4408,22-04-2017,77,E,15,197,,N,1344,2,1,1,18849,543,1235,4680,5230,4561,2600,517,2453,4876,5346,5117,2118
4409,22-04-2017,77,N,13,102,,N,1415,0.82,1,1,18031,605,919,4117,5364,4437,2589,517,2453,4876,5346,5117,2118
4410,23-04-2017,75,E,14,38,,A,1198,1.5,1,1,14642,575,953,3656,4521,3428,1509,517,2453,4876,5346,5117,2118
4411,23-04-2017,75,E,13,104,,N,1022,0.28,1,1,12733,564,765,2926,3921,3161,1396,517,2453,4876,5346,5117,2118
4412,23-04-2017,75,E,12,336,,N,2364,1.64,1,1,25567,975,1474,6826,7132,5949,3211,517,2453,4876,5346,5117,2118
4413,23-04-2017,75,E,17,130,,N,5745,1.3,1,1,88424,6442,5546,19148,21408,21106,14774,517,2453,4876,5346,5117,2118
4414,23-04-2017,75,N,13,175,,N,1127,1.09,1,1,12937,637,789,2925,3937,3088,1561,517,2453,4876,5346,5117,2118
4415,23-04-2017,75,N,15,154,,N,1772,1.37,1,1,24416,1665,1725,3821,6348,6168,4689,517,2453,4876,5346,5117,2118
4416,23-04-2017,77,E,16,299,,N,469,0.55,1,1,5470,155,340,1205,1792,1413,565,517,2453,4876,5346,5117,2118
4417,23-04-2017,77,E,14,197,,N,1208,2,1,1,14532,647,671,3220,4380,3813,1801,517,2453,4876,5346,5117,2118
4418,23-04-2017,77,N,15,102,,N,1197,0.82,1,1,14171,532,588,3061,4506,3699,1785,517,2453,4876,5346,5117,2118
4419,24-04-2017,75,E,9,38,,N,1705,1.5,1,1,20356,328,3763,5117,4879,4831,1438,517,2453,4876,5346,5117,2118
4420,24-04-2017,75,E,18,104,,N,1194,0.28,1,1,13992,306,2181,2798,3232,4078,1397,517,2453,4876,5346,5117,2118
4421,24-04-2017,75,E,18,336,,N,1900,1.64,1,1,23772,761,3028,5917,5499,6310,2257,517,2453,4876,5346,5117,2118
4422,24-04-2017,75,E,18,130,,N,5622,1.3,1,1,88688,3778,12476,21330,19812,19897,11395,517,2453,4876,5346,5117,2118
4423,24-04-2017,75,N,8,175,,N,1451,1.09,1,1,19986,471,3094,4913,5047,4699,1762,517,2453,4876,5346,5117,2118
4424,24-04-2017,75,N,18,154,,N,2345,1.37,1,1,31331,1330,3913,6156,7674,7864,4394,517,2453,4876,5346,5117,2118
4425,24-04-2017,77,E,18,299,,A,679,0.55,1,1,6708,93,1257,1329,1523,1934,572,517,2453,4876,5346,5117,2118
4426,24-04-2017,77,E,18,197,,N,1800,2,1,1,22986,348,3077,5592,5929,6096,1944,517,2453,4876,5346,5117,2118
4427,24-04-2017,77,N,18,102,,N,1632,0.82,1,1,19540,291,1965,4242,5586,5443,2013,517,2453,4876,5346,5117,2118
4428,25-04-2017,75,E,18,104,,A,1239,0.28,1,1,14094,267,2126,2584,3176,4159,1782,517,2453,4876,5346,5117,2118
4429,25-04-2017,75,E,9,38,,N,1718,1.5,1,1,20465,315,3832,5118,4780,4795,1625,517,2453,4876,5346,5117,2118
4430,25-04-2017,75,E,18,336,,N,1951,1.64,1,1,23174,722,2810,5449,5296,6394,2503,517,2453,4876,5346,5117,2118
4431,25-04-2017,75,E,18,130,,N,5777,1.3,1,1,83139,3470,9892,19391,18439,19878,12069,517,2453,4876,5346,5117,2118
4432,25-04-2017,75,N,8,175,,N,1519,1.09,1,1,20521,472,3264,5003,5209,4700,1873,517,2453,4876,5346,5117,2118
4433,25-04-2017,75,N,18,154,,A,2428,1.37,1,1,31562,1270,3936,6176,7520,7959,4701,517,2453,4876,5346,5117,2118
4434,25-04-2017,77,E,18,299,,N,661,0.55,1,1,6492,98,1268,1248,1395,1993,490,517,2453,4876,5346,5117,2118
4435,25-04-2017,77,E,18,197,,N,1870,2,1,1,23348,350,3170,5438,5938,6316,2136,517,2453,4876,5346,5117,2118
4436,25-04-2017,77,N,18,102,,N,1706,0.82,1,1,19696,272,1953,4157,5536,5652,2126,517,2453,4876,5346,5117,2118
4437,26-04-2017,75,E,9,38,,N,1711,1.5,1,1,21149,310,3778,5263,5120,4918,1760,517,2453,4876,5346,5117,2118
4438,26-04-2017,75,E,17,104,,N,1205,0.28,1,1,14448,284,2099,2755,3300,4198,1812,517,2453,4876,5346,5117,2118
4439,26-04-2017,75,E,17,336,,N,1974,1.64,1,1,23416,635,2978,5231,5370,6459,2743,517,2453,4876,5346,5117,2118
4440,26-04-2017,75,E,18,130,,A,5550,1.3,1,1,90866,3377,12568,20900,20537,20543,12941,517,2453,4876,5346,5117,2118
4441,26-04-2017,75,N,8,175,,N,1514,1.09,1,1,21104,509,3303,5132,5144,4991,2025,517,2453,4876,5346,5117,2118
4442,26-04-2017,75,N,18,154,,N,2468,1.37,1,1,31715,1241,3942,6117,7641,8173,4601,517,2453,4876,5346,5117,2118
4443,26-04-2017,77,E,18,299,,A,640,0.55,1,1,6703,96,1256,1299,1527,1937,588,517,2453,4876,5346,5117,2118
4444,26-04-2017,77,E,18,197,,N,1837,2,1,1,23947,388,3237,5707,6291,6144,2180,517,2453,4876,5346,5117,2118
4445,26-04-2017,77,N,17,102,,N,1620,0.82,1,1,20047,351,1999,4211,5574,5701,2211,517,2453,4876,5346,5117,2118
4446,27-04-2017,75,E,8,38,,N,1736,1.5,1,1,21015,350,3847,5275,4949,4857,1737,517,2453,4876,5346,5117,2118
4447,27-04-2017,75,E,18,104,,N,1282,0.28,1,1,15026,344,2205,2815,3501,4264,1897,517,2453,4876,5346,5117,2118
4448,27-04-2017,75,E,17,336,,N,2110,1.64,1,1,26018,874,2825,6120,6263,7082,2854,517,2453,4876,5346,5117,2118
4449,27-04-2017,75,E,9,130,,N,5633,1.3,1,1,88530,3870,12452,21202,20141,17812,13053,517,2453,4876,5346,5117,2118
4450,27-04-2017,75,N,8,175,,N,1496,1.09,1,1,21147,595,3216,5059,5317,5019,1941,517,2453,4876,5346,5117,2118
4451,27-04-2017,75,N,18,154,,N,2427,1.37,1,1,32974,1406,4111,6101,7752,8472,5132,517,2453,4876,5346,5117,2118
4452,27-04-2017,77,E,18,299,,N,701,0.55,1,1,7144,108,1278,1415,1582,2123,638,517,2453,4876,5346,5117,2118
4453,27-04-2017,77,E,18,197,,N,1839,2,1,1,23667,390,3247,5583,6006,6210,2231,517,2453,4876,5346,5117,2118
4454,27-04-2017,77,N,18,102,,N,1764,0.82,1,1,20369,374,1984,4236,5573,5838,2364,517,2453,4876,5346,5117,2118
4455,28-04-2017,75,E,9,38,,N,1690,1.5,1,1,22226,361,3656,5518,5359,5165,2167,517,2453,4876,5346,5117,2118
4456,28-04-2017,75,E,18,104,,N,1390,0.28,1,1,16851,345,2047,3144,4110,4891,2314,517,2453,4876,5346,5117,2118
4457,28-04-2017,75,E,17,336,,N,2278,1.64,1,1,29275,838,2886,6824,7487,7808,3432,517,2453,4876,5346,5117,2118
4458,28-04-2017,75,E,18,130,,N,5859,1.3,1,1,96724,4265,12383,20243,21078,21718,17037,517,2453,4876,5346,5117,2118
4459,28-04-2017,75,N,8,175,,N,1412,1.09,1,1,21316,605,3080,5057,5317,4858,2399,517,2453,4876,5346,5117,2118
4460,28-04-2017,75,N,18,154,,N,2265,1.37,1,1,33531,1472,3919,6117,8206,8221,5596,517,2453,4876,5346,5117,2118
4461,28-04-2017,77,E,18,299,,N,736,0.55,1,1,7678,152,1252,1429,1823,2213,809,517,2453,4876,5346,5117,2118
4462,28-04-2017,77,E,17,197,,N,1727,2,1,1,24121,430,3187,5597,6189,5942,2776,517,2453,4876,5346,5117,2118
4463,28-04-2017,77,N,18,102,,N,1869,0.82,1,1,22549,385,2025,4641,6148,6361,2989,517,2453,4876,5346,5117,2118
4464,29-04-2017,75,E,11,38,,N,1326,1.5,1,1,17911,468,1479,4819,5023,4000,2122,517,2453,4876,5346,5117,2118
4465,29-04-2017,75,E,14,104,,A,1235,0.28,1,1,16756,497,1102,3918,4860,4016,2363,517,2453,4876,5346,5117,2118
4466,29-04-2017,75,E,12,336,,N,2033,1.64,1,1,27429,1085,1782,7009,7675,6038,3840,517,2453,4876,5346,5117,2118
4467,29-04-2017,75,E,16,130,,N,5587,1.3,1,1,94146,6230,7655,19822,21123,20784,18532,517,2453,4876,5346,5117,2118
4468,29-04-2017,75,N,14,175,,N,1114,1.09,1,1,15532,671,1318,3694,4209,3531,2109,517,2453,4876,5346,5117,2118
4469,29-04-2017,75,N,14,154,,N,1782,1.37,1,1,27070,1858,2239,4601,6781,6394,5197,517,2453,4876,5346,5117,2118
4470,29-04-2017,77,E,14,299,,N,519,0.55,1,1,6571,180,580,1468,1878,1699,766,517,2453,4876,5346,5117,2118
4471,29-04-2017,77,E,13,197,,N,1387,2,1,1,18644,609,1225,4425,5238,4526,2621,517,2453,4876,5346,5117,2118
4472,29-04-2017,77,N,14,102,,N,1382,0.82,1,1,18216,613,1023,4249,5298,4454,2579,517,2453,4876,5346,5117,2118
4473,30-04-2017,75,E,14,104,,A,1113,0.28,1,1,13488,624,884,3042,4270,3264,1404,517,2453,4876,5346,5117,2118
4474,30-04-2017,75,E,14,38,,N,1228,1.5,1,1,14688,538,881,3621,4517,3471,1660,517,2453,4876,5346,5117,2118
4475,30-04-2017,75,E,12,336,,A,2242,1.64,1,1,26347,1085,2073,6463,7295,6377,3054,517,2453,4876,5346,5117,2118
4476,30-04-2017,75,E,18,130,,N,5615,1.3,1,1,89314,7244,5400,19204,21493,21108,14865,517,2453,4876,5346,5117,2118
4477,30-04-2017,75,N,13,175,,N,1109,1.09,1,1,12741,672,806,2934,3724,2999,1606,517,2453,4876,5346,5117,2118
4478,30-04-2017,75,N,15,154,,N,1671,1.37,1,1,24960,1683,1750,3991,6319,6308,4909,517,2453,4876,5346,5117,2118
4479,30-04-2017,77,E,14,299,,N,487,0.55,1,1,5842,193,409,1241,1888,1544,567,517,2453,4876,5346,5117,2118
4480,30-04-2017,77,E,14,197,,N,1228,2,1,1,14744,640,663,3231,4491,3934,1785,517,2453,4876,5346,5117,2118
4481,30-04-2017,77,N,15,102,,N,1160,0.82,1,1,14518,545,570,3120,4466,3947,1870,517,2453,4876,5346,5117,2118
4482,1/5/2017,75,E,18,104,,N,1281,0.28,1,1,14284,286,2172,2728,3490,4210,1398,517,2453,4876,5346,5117,2118
4483,1/5/2017,75,E,8,38,,N,1698,1.5,1,1,20680,339,3773,5215,4987,4799,1567,517,2453,4876,5346,5117,2118
4484,1/5/2017,75,E,18,336,,N,1908,1.64,1,1,23720,735,3225,5827,5295,6349,2289,517,2453,4876,5346,5117,2118
4485,1/5/2017,75,E,9,130,,N,5608,1.3,1,1,86736,4156,12238,21021,18801,18914,11606,517,2453,4876,5346,5117,2118
4486,1/5/2017,75,N,9,175,,N,1469,1.09,1,1,20334,465,3142,5020,5258,4623,1826,517,2453,4876,5346,5117,2118
4487,1/5/2017,75,N,18,154,,N,2373,1.37,1,1,31213,1410,3940,6199,7493,7741,4430,517,2453,4876,5346,5117,2118
4488,1/5/2017,77,E,18,299,,N,681,0.55,1,1,6742,130,1276,1331,1512,1923,570,517,2453,4876,5346,5117,2118
4489,1/5/2017,77,E,18,197,,N,1840,2,1,1,23164,377,3134,5540,6064,6037,2012,517,2453,4876,5346,5117,2118
4490,1/5/2017,77,N,18,102,,N,1782,0.82,1,1,20401,349,2016,4492,5753,5757,2034,517,2453,4876,5346,5117,2118
4491,2/5/2017,75,E,18,104,,N,1329,0.28,1,1,14800,292,2080,2645,3537,4518,1728,517,2453,4876,5346,5117,2118
4492,2/5/2017,75,E,8,38,,N,1750,1.5,1,1,20555,350,3906,5106,4773,4814,1606,517,2453,4876,5346,5117,2118
4493,2/5/2017,75,E,18,336,,N,1887,1.64,1,1,21900,723,2732,4922,4989,6173,2361,517,2453,4876,5346,5117,2118
4494,2/5/2017,75,E,18,130,,N,5523,1.3,1,1,86003,3424,12522,19215,19530,19183,12129,517,2453,4876,5346,5117,2118
4495,2/5/2017,75,N,8,175,,N,1484,1.09,1,1,20493,522,3164,4927,5110,4797,1973,517,2453,4876,5346,5117,2118
4496,2/5/2017,75,N,18,154,,N,2448,1.37,1,1,30992,1280,3730,5692,7501,8226,4563,517,2453,4876,5346,5117,2118
4497,2/5/2017,77,E,18,299,,N,648,0.55,1,1,6293,78,1197,1224,1406,1909,479,517,2453,4876,5346,5117,2118
4498,2/5/2017,77,E,18,197,,N,1741,2,1,1,23136,310,3162,5472,6095,6045,2052,517,2453,4876,5346,5117,2118
4499,2/5/2017,77,N,18,102,,N,1741,0.82,1,1,19878,361,1951,4318,5489,5594,2165,517,2453,4876,5346,5117,2118
4500,3/5/2017,75,E,8,38,,N,1761,1.5,1,1,21462,323,3831,5232,5235,5072,1769,517,2453,4876,5346,5117,2118
4501,3/5/2017,75,E,18,104,,N,1366,0.28,1,1,15317,321,2180,3067,3738,4291,1720,517,2453,4876,5346,5117,2118
4502,3/5/2017,75,E,17,336,,N,2040,1.64,1,1,23703,662,2854,5491,5570,6679,2447,517,2453,4876,5346,5117,2118
4503,3/5/2017,75,E,17,130,,N,5521,1.3,1,1,88116,3513,12247,20174,19313,19769,13100,517,2453,4876,5346,5117,2118
4504,3/5/2017,75,N,8,175,,N,1450,1.09,1,1,20982,549,3173,5142,5175,4929,2014,517,2453,4876,5346,5117,2118
4505,3/5/2017,75,N,18,154,,N,2379,1.37,1,1,31649,1245,3882,6239,7670,8160,4453,517,2453,4876,5346,5117,2118
4506,3/5/2017,77,E,18,299,,A,615,0.55,1,1,6603,96,1240,1253,1523,1952,539,517,2453,4876,5346,5117,2118
4507,3/5/2017,77,E,18,197,,N,1775,2,1,1,24013,352,3189,5664,6244,6272,2292,517,2453,4876,5346,5117,2118
4508,3/5/2017,77,N,18,102,,N,1748,0.82,1,1,20789,369,1978,4541,5691,5921,2289,517,2453,4876,5346,5117,2118
4509,4/5/2017,75,E,8,38,,N,1817,1.5,1,1,21224,352,3929,5239,4997,5002,1705,517,2453,4876,5346,5117,2118
4510,4/5/2017,75,E,18,104,,B,1327,0.28,1,1,14139,330,2155,2874,2724,4408,1648,517,2453,4876,5346,5117,2118
4511,4/5/2017,75,E,17,336,,N,2049,1.64,1,1,24953,685,2910,5971,5733,6836,2818,517,2453,4876,5346,5117,2118
4512,4/5/2017,75,E,18,130,,N,5871,1.3,1,1,92766,3628,12328,21334,20908,20876,13692,517,2453,4876,5346,5117,2118
4513,4/5/2017,75,N,8,175,,N,1496,1.09,1,1,20917,549,3284,5044,5191,4862,1987,517,2453,4876,5346,5117,2118
4514,4/5/2017,75,N,18,154,,N,2378,1.37,1,1,32788,1400,3978,6190,7799,8478,4943,517,2453,4876,5346,5117,2118
4515,4/5/2017,77,E,18,299,,N,675,0.55,1,1,6840,116,1315,1311,1546,2017,535,517,2453,4876,5346,5117,2118
4516,4/5/2017,77,E,18,197,,N,1858,2,1,1,23637,376,3167,5614,6023,6244,2213,517,2453,4876,5346,5117,2118
4517,4/5/2017,77,N,18,102,,N,1746,0.82,1,1,20320,378,2011,4189,5651,5829,2262,517,2453,4876,5346,5117,2118
4518,5/5/2017,75,E,8,38,,N,1724,1.5,1,1,22150,372,3685,5376,5298,5208,2211,517,2453,4876,5346,5117,2118
4519,5/5/2017,75,E,18,104,,N,1422,0.28,1,1,16138,359,1873,3022,4008,4801,2075,517,2453,4876,5346,5117,2118
4520,5/5/2017,75,E,17,336,,N,2299,1.64,1,1,27944,922,2549,5764,7302,7967,3440,517,2453,4876,5346,5117,2118
4521,5/5/2017,75,E,19,130,,N,5543,1.3,1,1,91082,4338,10145,18621,21462,20845,15671,517,2453,4876,5346,5117,2118
4522,5/5/2017,75,N,8,175,,N,1447,1.09,1,1,21128,553,3064,4997,5242,4683,2589,517,2453,4876,5346,5117,2118
4523,5/5/2017,75,N,18,154,,N,2355,1.37,1,1,33697,1539,3716,5994,8204,8497,5747,517,2453,4876,5346,5117,2118
4524,5/5/2017,77,E,17,299,,A,740,0.55,1,1,7350,156,1117,1329,1791,2180,777,517,2453,4876,5346,5117,2118
4525,5/5/2017,77,E,18,197,,N,1816,2,1,1,24455,366,3133,5678,6361,6089,2828,517,2453,4876,5346,5117,2118
4526,5/5/2017,77,N,18,102,,N,1855,0.82,1,1,22126,381,1997,4561,6021,6300,2866,517,2453,4876,5346,5117,2118
4527,6/5/2017,75,E,12,38,,N,1444,1.5,1,1,18240,514,1504,4753,5178,4208,2083,517,2453,4876,5346,5117,2118
4528,6/5/2017,75,E,14,104,,N,1169,0.28,1,1,15312,532,995,3498,4544,3596,2147,517,2453,4876,5346,5117,2118
4529,6/5/2017,75,E,12,336,,N,2022,1.64,1,1,26759,1168,1732,6579,7101,6167,4012,517,2453,4876,5346,5117,2118
4530,6/5/2017,75,E,17,130,,B,5494,1.3,1,1,83756,4013,4220,16954,19945,21154,17470,517,2453,4876,5346,5117,2118
4531,6/5/2017,75,N,13,175,,N,1062,1.09,1,1,15243,770,1281,3521,3984,3640,2047,517,2453,4876,5346,5117,2118
4532,6/5/2017,75,N,14,154,,N,1750,1.37,1,1,28503,2059,2263,5114,6835,6596,5636,517,2453,4876,5346,5117,2118
4533,6/5/2017,77,E,14,299,,N,466,0.55,1,1,6198,182,536,1393,1769,1541,777,517,2453,4876,5346,5117,2118
4534,6/5/2017,77,E,16,197,,N,1425,2,1,1,19407,695,1311,4510,5535,4481,2875,517,2453,4876,5346,5117,2118
4535,6/5/2017,77,N,14,102,,N,1519,0.82,1,1,18704,662,936,4133,5601,4693,2679,517,2453,4876,5346,5117,2118
4536,7/5/2017,75,E,14,38,,N,1191,1.5,1,1,14795,481,1007,3516,4619,3581,1591,517,2453,4876,5346,5117,2118
4537,7/5/2017,75,E,14,104,,N,1221,0.28,1,1,14103,584,837,3302,4606,3357,1417,517,2453,4876,5346,5117,2118
4538,7/5/2017,75,E,12,336,,N,2398,1.64,1,1,27526,1083,1432,6843,7986,6635,3547,517,2453,4876,5346,5117,2118
4539,7/5/2017,75,E,15,130,,N,5464,1.3,1,1,86034,6832,5208,18334,20394,19556,15710,517,2453,4876,5346,5117,2118
4540,7/5/2017,75,N,13,175,,N,1089,1.09,1,1,12557,580,806,2813,3694,3094,1570,517,2453,4876,5346,5117,2118
4541,7/5/2017,75,N,15,154,,N,1743,1.37,1,1,25867,1930,1903,4133,6419,6458,5024,517,2453,4876,5346,5117,2118
4542,7/5/2017,77,E,17,299,,N,526,0.55,1,1,5966,181,397,1297,1776,1677,638,517,2453,4876,5346,5117,2118
4543,7/5/2017,77,E,13,197,,N,1097,2,1,1,14488,642,728,3217,4280,3791,1830,517,2453,4876,5346,5117,2118
4544,7/5/2017,77,N,14,102,,N,1249,0.82,1,1,14559,618,547,3078,4723,3744,1849,517,2453,4876,5346,5117,2118
4545,8/5/2017,75,E,8,38,,N,1744,1.5,1,1,20636,333,3785,5284,4933,4731,1570,517,2453,4876,5346,5117,2118
4546,8/5/2017,75,E,18,104,,N,1267,0.28,1,1,14099,295,2172,2719,3340,4123,1450,517,2453,4876,5346,5117,2118
4547,8/5/2017,75,E,17,336,,N,1827,1.64,1,1,24038,723,3103,6016,5736,6139,2321,517,2453,4876,5346,5117,2118
4548,8/5/2017,75,E,18,130,,N,5546,1.3,1,1,88894,4050,12349,21253,19742,18986,12514,517,2453,4876,5346,5117,2118
4549,8/5/2017,75,N,8,175,,N,1502,1.09,1,1,20361,495,3156,5056,5239,4702,1713,517,2453,4876,5346,5117,2118
4550,8/5/2017,75,N,18,154,,N,2293,1.37,1,1,30995,1359,3774,6050,7359,7814,4639,517,2453,4876,5346,5117,2118
4551,8/5/2017,77,E,18,299,,N,656,0.55,1,1,6819,109,1315,1301,1544,1917,633,517,2453,4876,5346,5117,2118
4552,8/5/2017,77,E,19,197,,N,1681,2,1,1,22590,349,3125,5275,5855,5952,2034,517,2453,4876,5346,5117,2118
4553,8/5/2017,77,N,18,102,,N,1727,0.82,1,1,19855,343,1997,4243,5432,5726,2114,517,2453,4876,5346,5117,2118
4554,9/5/2017,75,E,17,104,,N,1215,0.28,1,1,13991,262,2161,2642,3273,4069,1584,517,2453,4876,5346,5117,2118
4555,9/5/2017,75,E,8,38,,N,1737,1.5,1,1,20895,352,3779,5135,4985,4988,1656,517,2453,4876,5346,5117,2118
4556,9/5/2017,75,E,18,336,,N,1962,1.64,1,1,23077,698,2906,5273,5342,6378,2480,517,2453,4876,5346,5117,2118
4557,9/5/2017,75,E,18,130,,N,5700,1.3,1,1,89553,3584,12257,21114,19392,20156,13050,517,2453,4876,5346,5117,2118
4558,9/5/2017,75,N,8,175,,N,1505,1.09,1,1,20577,527,3243,4914,5096,4811,1986,517,2453,4876,5346,5117,2118
4559,9/5/2017,75,N,18,154,,N,2391,1.37,1,1,31819,1267,3954,6251,7555,8094,4698,517,2453,4876,5346,5117,2118
4560,9/5/2017,77,E,18,299,,N,648,0.55,1,1,6536,86,1255,1248,1436,1982,529,517,2453,4876,5346,5117,2118
4561,9/5/2017,77,E,18,197,,N,1885,2,1,1,23617,353,3275,5470,6035,6235,2249,517,2453,4876,5346,5117,2118
4562,9/5/2017,77,N,18,102,,N,1720,0.82,1,1,20090,334,1978,4372,5527,5678,2201,517,2453,4876,5346,5117,2118
4563,10/5/2017,75,E,18,104,,N,1258,0.28,1,1,14718,316,2226,2882,3411,4129,1754,517,2453,4876,5346,5117,2118
4564,10/5/2017,75,E,8,38,,N,1749,1.5,1,1,21246,324,3845,5178,5033,5055,1811,517,2453,4876,5346,5117,2118
4565,10/5/2017,75,E,18,336,,N,2023,1.64,1,1,24088,715,2904,5484,5831,6657,2497,517,2453,4876,5346,5117,2118
